url_path,views_total,views_unique
/vandan-revanur/pychemovality/tree/master/pychemovality,9,2
/vandan-revanur/pychemovality/tree/github-repo-stats/vandan-revanur/pychemovality,6,1
/vandan-revanur/pychemovality,4,3
/vandan-revanur/pychemovality/blob/master/pychemovality/ovalitycalculations.py,4,2
/vandan-revanur/pychemovality/blob/github-repo-stats/vandan-revanur/pychemovality/latest-report/report.pdf,4,1
/vandan-revanur/pychemovality/tree/github-repo-stats/vandan-revanur/pychemovality/latest-report,4,1
/vandan-revanur/pychemovality/blob/master/pychemovality/classes.py,2,1
/vandan-revanur/pychemovality/blob/master/pychemovality/constants.py,2,1
/vandan-revanur/pychemovality/blob/master/pychemovality/fileoperations.py,2,1
/vandan-revanur/pychemovality/tree/github-repo-stats,2,1
