time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-13 00:00:00+00:00,3,2,,
2025-01-14 00:00:00+00:00,1,1,,
2025-01-16 00:00:00+00:00,3,3,5.0,1.0
2025-01-21 00:00:00+00:00,1,1,,
2025-01-24 00:00:00+00:00,1,1,,
