url_path,views_total,views_unique
/vandan-revanur/pychemovality,6,4
/vandan-revanur/pychemovality/tree/master/pychemovality,5,1
/vandan-revanur/pychemovality/blob/github-repo-stats/vandan-revanur/pychemovality/latest-report/report.pdf,4,1
/vandan-revanur/pychemovality/tree/github-repo-stats/vandan-revanur/pychemovality,4,1
/vandan-revanur/pychemovality/tree/github-repo-stats/vandan-revanur/pychemovality/latest-report,4,1
/vandan-revanur/pychemovality/blob/master/pychemovality/constants.py,2,1
/vandan-revanur/pychemovality/blob/master/pychemovality/ovalitycalculations.py,2,1
/vandan-revanur/pychemovality/tree/github-repo-stats,2,1
/vandan-revanur/pychemovality/tree/master/docs,2,1
/vandan-revanur/pychemovality/tree/update-readme,1,1
