time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-13 00:00:00+00:00,1,1,58.0,2.0
2024-11-14 00:00:00+00:00,1,1,,
2024-11-15 00:00:00+00:00,3,1,1.0,1.0
2024-11-16 00:00:00+00:00,2,1,,
2024-11-20 00:00:00+00:00,2,2,,
2024-11-23 00:00:00+00:00,2,1,,
2024-11-24 00:00:00+00:00,2,1,,
2024-11-25 00:00:00+00:00,4,3,10.0,2.0
